,names,ratings,locations,distances,latitude,longitude,price,popularity,total_photos,total_ratings
551,Second Beach,9.2,"8501 Stanley Park Dr (at N Lagoon Dr), Vancouver BC V6G 1Z4",148,49.294318,-123.148808,,0.9915387679990894,724.0,129.0
552,Second Beach Pool,8.7,"8501 Stanley Park Dr (at N Lagoon Dr), Vancouver BC V6G 3E2",201,49.294318,-123.148808,,0.9346815655176339,197.0,32.0
553,Stanley Park English Bay Seawall,9.6,"Beach Ave (at Park Ln), Vancouver BC",475,49.294318,-123.148808,,0.9997080146169618,846.0,220.0
554,Stanley Park Vancouver,,Vancouver BC,499,49.294318,-123.148808,,0.8916355219973061,,
555,A-maze-ing Laughter,8.4,"1800 Morton Ave (at Denman), Vancouver BC",897,49.294318,-123.148808,,0.9894898598015595,339.0,45.0
556,Banana Leaf,8.6,"1096 Denman St (btwn Comox & Pendrell St.), Vancouver BC V6G 2M8",915,49.294318,-123.148808,3.0,0.8665363965775644,85.0,56.0
557,English Bay Beach,9.5,"Beach Ave (btwn Gilford & Bidwell), Vancouver BC V6C 3C1",959,49.294318,-123.148808,,0.9995067443228168,4715.0,959.0
558,Peaked Pies,8.5,"975 Denman St, Vancouver BC V6G 2M3",924,49.294318,-123.148808,,0.9468991292140161,37.0,31.0
559,Kingyo Izakaya 金魚居酒屋,8.9,"871 Denman St (btwn Haro & Barclay), Vancouver BC V6G 2L9",952,49.294318,-123.148808,3.0,0.9700631746694238,790.0,379.0
560,Totem Poles in Stanley Park,9.1,"2582 Stanley Park Dr, Vancouver BC",54,49.298657,-123.121176,,0.9978372635692739,799.0,400.0
561,Hallelujah Point,7.6,"1978 Stanley Park Dr, Vancouver BC",105,49.298657,-123.121176,,0.948303010756768,63.0,8.0
562,Legends of the Moon Gift Shop,5.7,"1501 Stanley Park Dr, Vancouver BC V6G 3E2",67,49.298657,-123.121176,,0.2095198345696344,24.0,8.0
563,Brockton Oval,7.1,"Near the aquarium, Vancouver BC",241,49.298657,-123.121176,,0.9679004382386978,60.0,13.0
564,Brockton Point,7.7,"Stanley Park Dr, Vancouver BC",381,49.298657,-123.121176,,0.9307544914723682,49.0,13.0
565,Nine O'Clock Gun,6.6,"1981 Stanley Park Dr, Vancouver BC V6G 3E2",277,49.298657,-123.121176,,0.9583198952780254,98.0,22.0
566,Stanley Park Harbourfront Seawall,9.1,"1999 Georgia St (Stanley Park Causeway Rd), Vancouver BC",707,49.298657,-123.121176,,0.9996560318249949,691.0,221.0
567,Vancouver Aquarium,8.9,"845 Avison Way, Vancouver BC V6G 3E2",736,49.298657,-123.121176,2.0,0.9984253761074539,1920.0,1037.0
568,Girl in a Wetsuit,7.2,"2600 Stanley Park Dr, Vancouver BC",585,49.298657,-123.121176,,0.9386655536794977,133.0,21.0
569,Vancouver Aquarium Cafe,8.3,"845 Avison Way (in Vancouver Aquarium), Vancouver BC V6G 3E2",720,49.298657,-123.121176,1.0,0.9867959249492516,14.0,40.0
570,Corduroy Pie Co,8.6,"758 16th Ave W (Willow), Vancouver BC V5Z 1S7",250,49.259183,-123.120126,1.0,0.8580372218322552,15.0,18.0
571,Hachibei Restaurant,7.6,"778 16th Ave W, Vancouver BC V5Z 1S7",258,49.259183,-123.120126,2.0,0.9249682229515661,26.0,27.0
572,Indian Roti Kitchen,8.4,"2961 Cambie St, Vancouver BC V5Z 2V7",366,49.259183,-123.120126,2.0,0.9053897668418357,4.0,33.0
573,Body Energy Club,7.5,"555 12th Ave W (at City Square), Vancouver BC V5Z 3X7",302,49.259183,-123.120126,,0.9026768606173284,12.0,10.0
574,Vij's,8.9,"3106 Cambie St (at W 15th Ave), Vancouver BC V5Z 2W2",409,49.259183,-123.120126,2.0,0.9633093661664548,66.0,113.0
575,Passion8 Dessert Cafe,8.0,"3010 Cambie St, Vancouver BC V5Z 2V9",383,49.259183,-123.120126,1.0,0.9468611864696174,28.0,32.0
576,Rogue Kitchen & Wetbar,8.2,"602W Broadway W (at Ash St), Vancouver BC V5Z 1G1",467,49.259183,-123.120126,3.0,0.9842537610745385,138.0,127.0
577,Sushi Dragon Japanese Restaurant,8.0,"614W Broadway W, Vancouver BC V5Z 1G1",456,49.259183,-123.120126,2.0,0.9558725882643092,19.0,16.0
578,Yuk Yuk's Comedy Club,7.2,"2837 Cambie St (12 Ave.), Vancouver BC V5Z 3Y8",384,49.259183,-123.120126,,0.8598015594467948,33.0,33.0
579,Elysian Coffee Broadway,8.2,"590 Broadway W (at Ash St), Vancouver BC V5Z 1E9",487,49.259183,-123.120126,1.0,0.9569918992240709,171.0,199.0
580,33 Acres Brewing Co,9.4,"15 8th Ave W (btwn Manitoba & Ontario), Vancouver BC V5Y 1M8",11,49.263837,-123.105173,2.0,0.9658894727855666,596.0,379.0
581,Elysian Coffee,9.0,"2301 Ontario St (at 7th Ave), Vancouver BC V5T 2X5",88,49.263837,-123.105173,1.0,0.9527423118514162,76.0,78.0
582,Jonathan Rogers Park,7.9,"110 7th Ave W, Vancouver BC V5Y 1L7",208,49.263837,-123.105173,,0.9845762744019275,59.0,25.0
583,Milano Coffee,8.8,"156 8th Ave W (btwn Columbia & Manitoba St), Vancouver BC V5Y 1N2",263,49.263837,-123.105173,2.0,0.9766652121947981,139.0,123.0
584,Fable Diner,8.4,"151 Broadway E (Main), Vancouver BC V5T 1W1",271,49.263837,-123.105173,2.0,0.9350420215894215,65.0,71.0
585,The Juice Truck,8.8,"28 5th Ave W (btwn Manitoba & Ontario), Vancouver BC V5Y 1H5",291,49.263837,-123.105173,1.0,0.9066987915235909,26.0,38.0
586,Pure Bread,8.7,"5 5th Ave E (Ontario Street), Vancouver BC V5T 1G7",307,49.263837,-123.105173,1.0,0.948189182523572,18.0,24.0
587,Pulpfiction Books,8.9,"2422 Main St, Vancouver BC V5T 3E2",323,49.263837,-123.105173,,0.9258788488171349,15.0,43.0
588,La Petite Cuillere,8.6,"55 Kingsway (at 8th Ave.), Vancouver BC V5T 3J1",383,49.263837,-123.105173,2.0,0.9030373166891161,54.0,25.0
589,Cartems Donuterie,8.4,"2152 Main Mall (6th), Vancouver BC V6T 1Z4",377,49.263837,-123.105173,1.0,0.9287245546470376,82.0,73.0
590,AnnaLena,8.8,"1809 1st Ave W (btwn Cypress & Chestnut), Vancouver BC V6J 5B8",48,49.270721,-123.146175,,0.9640113069378308,84.0,75.0
591,Siegel's Bagels,8.8,"1883 Cornwall Ave (at Cypress St), Vancouver BC V6J 1C6",235,49.270721,-123.146175,1.0,0.9854869002674963,154.0,158.0
592,Romer's Burger Bar,8.7,"1873 4th Ave W (btwn Cypress & Burrard), Vancouver BC V6J 1M4",293,49.270721,-123.146175,2.0,0.9601980611257612,172.0,196.0
593,Rain or Shine Ice Cream,8.9,"1926 4th Ave W (btwn Cypress & Maple), Vancouver BC V6J 1M5",353,49.270721,-123.146175,3.0,0.9824894234599989,191.0,196.0
594,Fable,8.9,"1944 4th Ave W (btwn Cypress & Maple), Vancouver BC V6J 1M5",369,49.270721,-123.146175,2.0,0.930963176566561,251.0,202.0
595,Indian Oven Restaurant Ltd,8.8,"2006 4th Ave W (at Maple St), Vancouver BC V6J 1M9",436,49.270721,-123.146175,2.0,0.8782796759689628,10.0,41.0
596,Cineplex Cinemas,8.1,"2110 Burrard St (at W 5th Ave), Vancouver BC V6J 3H6",406,49.270721,-123.146175,,0.9763426988674091,84.0,131.0
597,Elysian Room,7.6,"1778 5th Ave W (at Burrard St), Vancouver BC V6J 1P2",395,49.270721,-123.146175,2.0,0.9349851074728235,47.0,60.0
598,Las Margaritas,7.4,"1999 4th Ave W (at Maple St), Vancouver BC V6J 1M7",401,49.270721,-123.146175,2.0,0.9737625922482973,211.0,172.0
599,Their There,8.0,"2042 4th Ave W, Vancouver BC V6J 1M9",477,49.270721,-123.146175,1.0,0.9531027679232039,45.0,28.0
600,Gyo Para Gyoza & Ramen Bar,8.0,"2120 Broadway W (Arbutus), Vancouver BC V6K 2C8",222,49.265605,-123.152566,,0.9361992752935819,22.0,18.0
601,Lululemon Athletica,8.8,"2123 4th Ave W (at Arbutus St), Vancouver BC V6K 1N7",300,49.265605,-123.152566,,0.9775568666881675,35.0,69.0
602,Indian Oven Restaurant Ltd,8.8,"2006 4th Ave W (at Maple St), Vancouver BC V6J 1M9",305,49.265605,-123.152566,2.0,0.8782796759689628,10.0,41.0
603,49th Parallel Coffee,8.5,"2198 4th Ave W (at Yew St), Vancouver BC V6K 1N6",318,49.265605,-123.152566,2.0,0.9863785547608659,435.0,351.0
604,Their There,8.0,"2042 4th Ave W, Vancouver BC V6J 1M9",290,49.265605,-123.152566,1.0,0.9531027679232039,45.0,28.0
605,O5 Tea Co,8.7,"2208 4th Ave W (at Yew), Vancouver BC V6K 1N8",350,49.265605,-123.152566,2.0,0.8767619661930147,82.0,47.0
606,Jam Cafe,8.0,"2153 4th Ave W, Vancouver BC V6K 1N7",319,49.265605,-123.152566,1.0,0.9749577886968565,33.0,19.0
607,Fable,8.9,"1944 4th Ave W (btwn Cypress & Maple), Vancouver BC V6J 1M5",367,49.265605,-123.152566,2.0,0.930963176566561,251.0,202.0
608,Rain or Shine Ice Cream,8.9,"1926 4th Ave W (btwn Cypress & Maple), Vancouver BC V6J 1M5",385,49.265605,-123.152566,3.0,0.9824894234599989,191.0,196.0
609,Au Comptoir,8.8,"2278 4th Ave W (btwn Vine & Yew), Vancouver BC V6K 1N8",433,49.265605,-123.152566,3.0,0.9408093187380243,85.0,48.0
610,Lululemon Athletica,8.8,"2123 4th Ave W (at Arbutus St), Vancouver BC V6K 1N7",117,49.267222,-123.153157,,0.9775568666881675,35.0,69.0
611,49th Parallel Coffee,8.5,"2198 4th Ave W (at Yew St), Vancouver BC V6K 1N6",154,49.267222,-123.153157,2.0,0.9863785547608659,435.0,351.0
612,Jam Cafe,8.0,"2153 4th Ave W, Vancouver BC V6K 1N7",136,49.267222,-123.153157,1.0,0.9749577886968565,33.0,19.0
613,O5 Tea Co,8.7,"2208 4th Ave W (at Yew), Vancouver BC V6K 1N8",194,49.267222,-123.153157,2.0,0.8767619661930147,82.0,47.0
614,Their There,8.0,"2042 4th Ave W, Vancouver BC V6J 1M9",161,49.267222,-123.153157,1.0,0.9531027679232039,45.0,28.0
615,Indian Oven Restaurant Ltd,8.8,"2006 4th Ave W (at Maple St), Vancouver BC V6J 1M9",208,49.267222,-123.153157,2.0,0.8782796759689628,10.0,41.0
616,Gravity Pope,7.6,"2205 4th Ave W (at Yew St.), Vancouver BC V6K 1N9",215,49.267222,-123.153157,,0.9710876287681888,23.0,28.0
617,Au Comptoir,8.8,"2278 4th Ave W (btwn Vine & Yew), Vancouver BC V6K 1N8",301,49.267222,-123.153157,3.0,0.9408093187380243,85.0,48.0
618,Fable,8.9,"1944 4th Ave W (btwn Cypress & Maple), Vancouver BC V6J 1M5",311,49.267222,-123.153157,2.0,0.930963176566561,251.0,202.0
619,Rain or Shine Ice Cream,8.9,"1926 4th Ave W (btwn Cypress & Maple), Vancouver BC V6J 1M5",331,49.267222,-123.153157,3.0,0.9824894234599989,191.0,196.0
620,Gyu-Kaku BBQ,8.5,"950 Broadway W (at Laurel St), Vancouver BC V5Z 1K7",132,49.262255,-123.126217,3.0,0.9322342585039176,60.0,81.0
621,Salmon n' Bannock,8.2,"1128 Broadway W, Vancouver BC V6H 1G5",279,49.262255,-123.126217,,0.9427443987023582,48.0,22.0
622,Dynasty Seafood Restaurant 皇朝海鮮酒家,7.6,"777 Broadway W, Vancouver BC V5Z 4J7",393,49.262255,-123.126217,1.0,0.9819961677828157,182.0,105.0
623,Charleson Park,8.9,"999 Charleson St, Vancouver BC",525,49.262255,-123.126217,,0.9949536149949726,332.0,59.0
624,Choklit Park,7.7,"2400 Spruce St (Spruce St), Vancouver BC V6H 2P3",446,49.262255,-123.126217,,0.9579594392062378,122.0,15.0
625,Wild Birds Unlimited Inc,8.2,"1302 Broadway W (at Birch Street), Vancouver BC V6H 1H2",567,49.262255,-123.126217,,0.8995086414600368,22.0,9.0
626,Elysian Coffee Broadway,8.2,"590 Broadway W (at Ash St), Vancouver BC V5Z 1E9",652,49.262255,-123.126217,1.0,0.9569918992240709,171.0,199.0
627,Corduroy Pie Co,8.6,"758 16th Ave W (Willow), Vancouver BC V5Z 1S7",680,49.262255,-123.126217,1.0,0.8580372218322552,15.0,18.0
628,Caffe Cittadella,8.6,"2310 Ash St (at W 7th Ave), Vancouver BC V5Z 3C2",704,49.262255,-123.126217,2.0,0.9546204776991519,137.0,81.0
629,Cactus Club Cafe Broadway + Ash,7.6,"575 West Broadway (at Ash St), Vancouver BC V5Z 1E6",661,49.262255,-123.126217,3.0,0.9830965073703781,107.0,96.0
630,Loblaws Inc,7.9,"3185 Arbutus St (West 16th Avenue), Vancouver BC V6J 3Z3",30,49.257654,-123.153212,,0.9975906357306824,23.0,46.0
631,Tisol Pet Nutrition & Supply Stores,7.6,"2738 Arbutus St (11th Avenue), Vancouver BC V6J 3Y6",437,49.257654,-123.153212,,0.8651514864070118,14.0,11.0
632,Pete's Meat Inc,8.4,"2817 Arbutus St (12th Avenue), Vancouver BC V6J 0E6",533,49.257654,-123.153212,,0.9134336286543606,27.0,21.0
633,Trees Organic Coffee,7.5,"2655 Arbutus St (at West 10th), Vancouver BC V6J 3Y4",534,49.257654,-123.153212,1.0,0.9292557530686194,25.0,40.0
634,Connaught Park,8.5,"2690 Larch St (btwn 10th Ave & 12th Ave), Vancouver BC V6K 4K9",649,49.257654,-123.153212,,0.992164823281668,50.0,16.0
635,Gyo Para Gyoza & Ramen Bar,8.0,"2120 Broadway W (Arbutus), Vancouver BC V6K 2C8",667,49.257654,-123.153212,,0.9361992752935819,22.0,18.0
636,Edible Flours,8.0,"2280 West Broadway (btwn Vine & Yew), Vancouver BC V6K 2E3",717,49.257654,-123.153212,2.0,0.8002504221130314,27.0,20.0
637,Temaki Sushi,7.4,"2156 Broadway W (btwn Yew & Arbutus), Vancouver BC V6K 2C8",673,49.257654,-123.153212,2.0,0.9281174707366584,50.0,57.0
638,Platform 7 Coffee,8.0,"2300 Broadway W (Vine), Vancouver BC V6K 2E5",756,49.257654,-123.153212,1.0,0.9806871431010605,57.0,73.0
639,Blenz Coffee,7.4,"2502 Maple St (W Broadway), Vancouver BC V6J 0B4",692,49.257654,-123.153212,1.0,0.9808389140786553,29.0,31.0
640,Loblaws Inc,7.9,"3185 Arbutus St (West 16th Avenue), Vancouver BC V6J 3Z3",425,49.25919,-123.148268,,0.9975906357306824,23.0,46.0
641,Shoppers Drug Mart,7.6,"1780 West Broadway (Burrard St), Vancouver BC V6J 1Y1",547,49.25919,-123.148268,,0.9721120828669537,10.0,26.0
642,Gyo Para Gyoza & Ramen Bar,8.0,"2120 Broadway W (Arbutus), Vancouver BC V6K 2C8",618,49.25919,-123.148268,,0.9361992752935819,22.0,18.0
643,Pete's Meat Inc,8.4,"2817 Arbutus St (12th Avenue), Vancouver BC V6J 0E6",651,49.25919,-123.148268,,0.9134336286543606,27.0,21.0
644,Suika,8.7,"1626W Broadway W (btwn Fir & Pine), Vancouver BC V6J 1X6",678,49.25919,-123.148268,2.0,0.9723966534499441,488.0,219.0
645,Small Victory,8.9,"3070 Granville St, Vancouver BC V6H 3J8",709,49.25919,-123.148268,1.0,0.9595720058431826,41.0,27.0
646,Williams-Sonoma,8.4,"2903 Granville St (at West 13th), Vancouver BC V6H 3J6",683,49.25919,-123.148268,,0.882662062947013,14.0,18.0
647,Stable House Bistro,7.7,"1520 13th Ave W (at Granville St), Vancouver BC V6J 2G4",653,49.25919,-123.148268,,0.9279846711312629,49.0,22.0
648,Anthropologie,7.9,"2912 Granville St, Vancouver BC V6H 3J7",699,49.25919,-123.148268,,0.9305458063781753,37.0,31.0
649,Stanley Industrial Alliance Stage,8.6,"2750 Granville St (12th Avenue), Vancouver BC V6H 3J3",753,49.25919,-123.148268,,0.9520972851966383,143.0,47.0
650,Loblaws Inc,7.9,"3185 Arbutus St (West 16th Avenue), Vancouver BC V6J 3Z3",360,49.25741,-123.148531,,0.9975906357306824,23.0,46.0
651,Tisol Pet Nutrition & Supply Stores,7.6,"2738 Arbutus St (11th Avenue), Vancouver BC V6J 3Y6",566,49.25741,-123.148531,,0.8651514864070118,14.0,11.0
652,Small Victory,8.9,"3070 Granville St, Vancouver BC V6H 3J8",728,49.25741,-123.148531,1.0,0.9595720058431826,41.0,27.0
653,Williams-Sonoma,8.4,"2903 Granville St (at West 13th), Vancouver BC V6H 3J6",745,49.25741,-123.148531,,0.882662062947013,14.0,18.0
654,Pete's Meat Inc,8.4,"2817 Arbutus St (12th Avenue), Vancouver BC V6J 0E6",754,49.25741,-123.148531,,0.9134336286543606,27.0,21.0
655,Stable House Bistro,7.7,"1520 13th Ave W (at Granville St), Vancouver BC V6J 2G4",718,49.25741,-123.148531,,0.9279846711312629,49.0,22.0
656,Anthropologie,7.9,"2912 Granville St, Vancouver BC V6H 3J7",753,49.25741,-123.148531,,0.9305458063781753,37.0,31.0
657,Blenz Coffee,7.4,"2502 Maple St (W Broadway), Vancouver BC V6J 0B4",700,49.25741,-123.148531,1.0,0.9808389140786553,29.0,31.0
658,Gyo Para Gyoza & Ramen Bar,8.0,"2120 Broadway W (Arbutus), Vancouver BC V6K 2C8",777,49.25741,-123.148531,,0.9361992752935819,22.0,18.0
659,Burrard St Liquor Store,8.3,"2401 Burrard St (Burrard and 8th Ave), Vancouver BC V6J 3J3",813,49.25741,-123.148531,,0.9316840887101364,5.0,13.0
660,49th Parallel Café & Lucky's Doughnuts - THURLOW,8.9,"689 Thurlow St, Vancouver BC V6E 0A1",85,49.285953,-123.124066,1.0,0.9930754491472368,157.0,122.0
661,Muji 無印良品,9.0,"1125 Robson St (btwn Thurlow & Bute), Vancouver BC V6E 1B5",105,49.285953,-123.124066,,0.9870615241600424,66.0,41.0
662,Joe Fortes Seafood & Chop House,8.9,"777 Thurlow St (Robson St), Vancouver BC V6E 3V5",106,49.285953,-123.124066,3.0,0.9862647265276697,819.0,533.0
663,Ladurée,8.6,"1141 Robson St (btwn Thurlow & Bute), Vancouver BC V6E 1B5",126,49.285953,-123.124066,1.0,0.9570677847128682,107.0,50.0
664,Thierry,8.6,"1059 Alberni St (btwn Burrard & Thurlow), Vancouver BC V6E 1A1",142,49.285953,-123.124066,3.0,0.9749957314412552,1029.0,480.0
665,Coast Restaurant,8.2,"1054 Alberni St (btwn Burrard & Thurlow St.), Vancouver BC V6E 1A3",141,49.285953,-123.124066,2.0,0.9793401756749066,306.0,224.0
666,Zefferelli's,8.2,"1136 Robson St (btwn Bute and Thurlow), Vancouver BC V6E 1B2",145,49.285953,-123.124066,2.0,0.9635559940050464,77.0,79.0
667,BC Liquor Store,8.2,"768 Bute St (at Alberni), Vancouver BC V6E 4H6",153,49.285953,-123.124066,,0.9905901993891219,312.0,97.0
668,Red Robin Gourmet Burgers,8.2,"803 Thurlow St (Robson St), Vancouver BC V6E 1W1",176,49.285953,-123.124066,2.0,0.9840830187247444,392.0,308.0
669,Sephora,8.2,"1045 Robson St, Vancouver BC V6E 1A9",186,49.285953,-123.124066,,0.9872132951376373,52.0,67.0
670,Cazba Restaurant,7.6,"1103 Davie St (at Thurlow St.), Vancouver BC V6E 1N2",35,49.280881,-123.130672,2.0,0.9483599248733661,134.0,126.0
671,Samurai Japanese Restaurant,7.8,"1108 Davie St (btwn Bute & Thurlow), Vancouver BC V6E 1N1",66,49.280881,-123.130672,2.0,0.9739143632258921,150.0,157.0
672,Banana Leaf,8.2,"1043 Davie St (b/t Burrard & Thurlow), Vancouver BC V6E 1M5",119,49.280881,-123.130672,3.0,0.962455654417484,177.0,115.0
673,Thai Basil Restaurant,7.6,"1215 Thurlow St, Vancouver BC V6E 1X4",90,49.280881,-123.130672,1.0,0.9728709377549278,73.0,64.0
674,Cobs Bread,8.6,"1160 Davie St (between Thurlow and Bute), Vancouver BC V6E 1N1",154,49.280881,-123.130672,1.0,0.8521560964504563,27.0,26.0
675,Gurkha Himalayan Kitchen,7.5,"1141 Davie St (btwn Thurlow & Bute), Vancouver BC V6E 1N2",100,49.280881,-123.130672,,0.977310238849576,38.0,24.0
676,West End Farmers Market,7.8,"1100 Comox St (Thurlow St), Vancouver BC",182,49.280881,-123.130672,,0.9905522566447231,125.0,36.0
677,Nelson Park,7.9,"1030 Bute St (at Nelson St.), Vancouver BC V6E 1Y7",213,49.280881,-123.130672,,0.9944224165733907,440.0,55.0
678,La Belle Patate,8.3,"1215 Davie St (Between Jervis & Bute), Vancouver BC V6E 1N4",246,49.280881,-123.130672,2.0,0.9771205251275825,285.0,210.0
679,Little Sister's Book & Art Emporium,8.7,"1238 Davie St (btwn Bute & Jervis St.), Vancouver BC V6E 1N3",298,49.280881,-123.130672,,0.9374893286031378,15.0,22.0
680,Corduroy Pie Co,8.6,"758 16th Ave W (Willow), Vancouver BC V5Z 1S7",89,49.256845,-123.120071,1.0,0.8580372218322552,15.0,18.0
681,Hachibei Restaurant,7.6,"778 16th Ave W, Vancouver BC V5Z 1S7",107,49.256845,-123.120071,2.0,0.9249682229515661,26.0,27.0
682,Vij's,8.9,"3106 Cambie St (at W 15th Ave), Vancouver BC V5Z 2W2",369,49.256845,-123.120071,2.0,0.9633093661664548,66.0,113.0
683,Biercraft Bistro,8.1,"3305 Cambie St (at 17th Ave.), Vancouver BC V5Z 2W6",367,49.256845,-123.120071,3.0,0.8879171330462332,265.0,155.0
684,Rain or Shine,8.8,"3382 Cambie St (18th Ave), Vancouver BC V5Z 2W5",408,49.256845,-123.120071,1.0,0.9739333345980915,99.0,78.0
685,Lemonade Gluten Free Bakery,8.2,"3385 Cambie St (W.17th and W.19th Ave), Vancouver BC V5Z 2W6",395,49.256845,-123.120071,1.0,0.8910474094591262,27.0,31.0
686,Dutch Wooden Shoe Cafe,7.8,"3292 Cambie St (at W 17 Ave.), Vancouver BC V5Z 2W4",370,49.256845,-123.120071,1.0,0.9435981104513289,116.0,42.0
687,Indian Roti Kitchen,8.4,"2961 Cambie St, Vancouver BC V5Z 2V7",430,49.256845,-123.120071,2.0,0.9053897668418357,4.0,33.0
688,Passion8 Dessert Cafe,8.0,"3010 Cambie St, Vancouver BC V5Z 2V9",409,49.256845,-123.120071,1.0,0.9468611864696174,28.0,32.0
689,Potluck Hawker Eatery,8.2,"3424 Cambie St (b/w W. 18th Avenue & W. 19th Avenue), Vancouver BC V5Z 2W8",449,49.256845,-123.120071,2.0,0.9343021380736468,31.0,12.0
690,Mt. Pleasant Park,8.2,"32 16th Ave W, Vancouver BC V5Y 1Y6",181,49.25849,-123.104799,,0.989679573523553,82.0,33.0
691,Brewery Creek Cold Beer & Wine Store,8.5,"3045 Main St (14th Ave), Vancouver BC V5T 3G6",259,49.25849,-123.104799,,0.9046878260704597,13.0,40.0
692,Pho Goodness,8.5,"3079 Main St, Vancouver BC V5T 3G6",269,49.25849,-123.104799,2.0,0.9742558479254805,14.0,18.0
693,49th Parallel Coffee Roast,8.6,"2902 Main St (at E 13th Ave), Vancouver BC V5T 3G3",288,49.25849,-123.104799,2.0,0.9715429417009732,900.0,562.0
694,Toshi Sushi,8.6,"181E 16th Ave E (at Main St.), Vancouver BC V5T 4R2",289,49.25849,-123.104799,2.0,0.9550757906319364,111.0,104.0
695,Save-On-Foods,7.5,"2949 Main St, Vancouver BC V5T 3G4",230,49.25849,-123.104799,,0.9929995636584394,6.0,24.0
696,JJ Bean Coffee Roasters,7.5,"3010 Main St (at E 14th Ave.), Vancouver BC V5T 3G5",283,49.25849,-123.104799,2.0,0.9551516761207338,146.0,105.0
697,Kwong Chow Congee & Noodle House,7.6,"3163 Main St (btwn E 16th & E 15th Ave.), Vancouver BC V5T 3G8",304,49.25849,-123.104799,1.0,0.9694940335034433,47.0,38.0
698,Sing Sing Beer Bar,7.5,"2718 Main St, Vancouver BC V5T 3E8",364,49.25849,-123.104799,,0.9848987877293165,25.0,16.0
699,Anh and Chi,8.9,"3388 Main St, Vancouver BC V5V 3M7",469,49.25849,-123.104799,2.0,0.981521883477832,153.0,89.0
700,Brewery Creek Cold Beer & Wine Store,8.5,"3045 Main St (14th Ave), Vancouver BC V5T 3G6",68,49.258425,-123.100792,,0.9046878260704597,13.0,40.0
701,49th Parallel Coffee Roast,8.6,"2902 Main St (at E 13th Ave), Vancouver BC V5T 3G3",78,49.258425,-123.100792,2.0,0.9715429417009732,900.0,562.0
702,JJ Bean Coffee Roasters,7.5,"3010 Main St (at E 14th Ave.), Vancouver BC V5T 3G5",16,49.258425,-123.100792,2.0,0.9551516761207338,146.0,105.0
703,Pho Goodness,8.5,"3079 Main St, Vancouver BC V5T 3G6",87,49.258425,-123.100792,2.0,0.9742558479254805,14.0,18.0
704,Save-On-Foods,7.5,"2949 Main St, Vancouver BC V5T 3G4",67,49.258425,-123.100792,,0.9929995636584394,6.0,24.0
705,Toshi Sushi,8.6,"181E 16th Ave E (at Main St.), Vancouver BC V5T 4R2",218,49.258425,-123.100792,2.0,0.9550757906319364,111.0,104.0
706,Kwong Chow Congee & Noodle House,7.6,"3163 Main St (btwn E 16th & E 15th Ave.), Vancouver BC V5T 3G8",170,49.258425,-123.100792,1.0,0.9694940335034433,47.0,38.0
707,Sing Sing Beer Bar,7.5,"2718 Main St, Vancouver BC V5T 3E8",227,49.258425,-123.100792,,0.9848987877293165,25.0,16.0
